seed1,team1,seed2,team2,score1,score2,winner,region,year,team1_win,PPG_diff,PPG_Allowed_diff,Pace_diff,MOV_diff,SOS_diff,OSRS_diff,DSRS_diff,Adj_ORtg_diff,Adj_DRtg_diff
3,Oregon State,14,Eastern Washington,73,51,Oregon State,region1,2024,1,2.6000000000000085,3.6999999999999957,-0.8999999999999915,-1.0299999999999994,20.07,11.92,8.629999999999999,18.03,-9.480000000000004
7,Ole Miss,10,Marquette,67,55,Ole Miss,region1,2024,1,-1.0999999999999943,-0.10000000000000142,0.20000000000000284,-1.0100000000000016,3.34,-1.2399999999999993,3.5700000000000003,-0.4200000000000017,-3.8400000000000034
2,Notre Dame,15,Kent State,81,67,Notre Dame,region1,2024,1,6.799999999999997,-1.6999999999999957,3.700000000000003,8.510000000000002,15.39,14.36,13.68,13.030000000000001,-23.159999999999997
1,South Carolina,8,UNC,88,41,South Carolina,region1,2024,1,17.60000000000001,-5.899999999999999,3.6999999999999886,23.62,0.6800000000000015,17.240000000000002,7.070000000000002,18.680000000000007,-12.280000000000001
5,Oklahoma,4,Indiana,68,75,Indiana,region1,2024,0,-3,4.699999999999989,5.8999999999999915,-7.7700000000000005,1.4699999999999989,0.3299999999999983,-6.620000000000001,-9.679999999999993,-0.5
6,Nebraska,3,Oregon State,51,61,Oregon State,region1,2024,0,1.5,4.400000000000006,2.799999999999997,-2.9700000000000006,-2.120000000000001,-1.0999999999999996,-4,-3.740000000000009,3.25
7,Ole Miss,2,Notre Dame,56,71,Notre Dame,region1,2024,0,-10.099999999999994,-1.7000000000000028,-4.1000000000000085,-8.390000000000002,-2.5500000000000007,-11.45,0.5,-7.799999999999997,5.689999999999998
1,South Carolina,4,Indiana,79,75,South Carolina,region1,2024,1,5.900000000000006,-7.800000000000004,2.6999999999999886,13.76,1.9900000000000002,8.73,7.040000000000001,6.160000000000011,-13.569999999999993
3,Oregon State,2,Notre Dame,70,65,Oregon State,region1,2024,1,-7.699999999999989,-1.3000000000000043,-6.700000000000003,-6.340000000000002,2.0200000000000014,-5.709999999999999,1.3900000000000006,1.4100000000000108,5.429999999999993
1,South Carolina,3,Oregon State,70,58,South Carolina,region1,2024,1,14.5,-3.1999999999999957,6.3999999999999915,17.72,-0.39000000000000057,13.230000000000002,4.100000000000001,10.780000000000001,-10.299999999999997
1,Iowa,16,Holy Cross,91,65,Iowa,region2,2024,1,28.1,15.000000000000007,10.400000000000006,13.040000000000003,26.47,38.419999999999995,2.1500000000000004,38.42,-14.940000000000012
8,West Virginia,9,Princeton,63,53,West Virginia,region2,2024,1,4.5,1.5999999999999943,7.299999999999997,2.879999999999999,7.54,7.089999999999999,3.33,1.730000000000004,-9.670000000000002
5,Colorado,12,Drake,86,72,Colorado,region2,2024,1,-6,-5.700000000000003,-4.099999999999994,-0.2900000000000009,15.900000000000002,3.3200000000000003,12.29,8.629999999999995,-13.129999999999995
4,Kansas State,13,Portland,78,65,Kansas State,region2,2024,1,3.799999999999997,-4.5,-1.2999999999999972,8.24,10.65,9.03,12.010000000000002,15.530000000000001,-12.819999999999993
6,Louisville,11,Middle Tennessee,69,71,Middle Tennessee,region2,2024,0,2,7.799999999999997,5.199999999999989,-5.77,13.610000000000001,8.8,-0.9599999999999991,5.3700000000000045,-3.3400000000000034
3,LSU,14,Rice,70,60,LSU,region2,2024,1,18.700000000000003,0.29999999999999716,6.800000000000011,18.439999999999998,7.640000000000001,22.98,3.0999999999999996,20.58999999999999,-11.169999999999987
7,Creighton,10,UNLV,87,73,Creighton,region2,2024,1,-5.599999999999994,3.6999999999999957,-2.3999999999999915,-9.379999999999999,12.87,1.0099999999999998,2.4700000000000006,3.430000000000007,-0.9799999999999898
2,UCLA,15,California Baptist,84,55,UCLA,region2,2024,1,-3,-10.199999999999996,-6.700000000000003,7.18,23.490000000000002,7.699999999999999,22.98,20.510000000000005,-21.97
1,Iowa,8,West Virginia,64,54,Iowa,region2,2024,1,17.299999999999997,14.100000000000009,3.700000000000003,3.2500000000000018,6.279999999999999,19.189999999999998,-9.66,18.299999999999997,6.339999999999989
5,Colorado,4,Kansas State,63,50,Colorado,region2,2024,1,3.5,6.399999999999999,0.29999999999999716,-2.8000000000000007,3.2500000000000018,5.9,-5.440000000000001,6.219999999999999,5.269999999999996
11,Middle Tennessee,3,LSU,56,83,LSU,region2,2024,0,-14.5,-7.799999999999997,-11.5,-6.73,-10.590000000000002,-20.330000000000002,3.01,-10.11,8.129999999999995
7,Creighton,2,UCLA,63,67,UCLA,region2,2024,0,-3.8999999999999915,1.6999999999999957,-3.5999999999999943,-5.59,-5.290000000000001,-4.519999999999998,-6.359999999999999,-1.8499999999999943,12.170000000000002
1,Iowa,5,Colorado,89,68,Iowa,region2,2024,1,15.799999999999997,7.6000000000000085,5.200000000000003,8.160000000000002,0.2799999999999976,14.979999999999997,-6.539999999999999,12.560000000000002,2.989999999999995
3,LSU,2,UCLA,78,69,LSU,region2,2024,1,8.600000000000009,2.1999999999999957,6.400000000000006,6.41,-6.359999999999999,6.470000000000002,-6.42,-0.04000000000000625,3.0900000000000034
1,Iowa,3,LSU,94,87,Iowa,region2,2024,1,5.099999999999994,8.600000000000009,-1.2000000000000028,-3.4899999999999984,6.489999999999998,7.019999999999996,-4.02,9.870000000000005,4.4199999999999875
1,USC,16,Texas A&M-Corpus Christi,87,55,USC,region3,2024,1,8.100000000000009,4.600000000000001,-1.6999999999999886,3.5199999999999996,24.41,20.27,12.27,28.439999999999998,-16.159999999999997
8,Kansas,9,Michigan,81,72,Kansas,region3,2024,1,-1.7999999999999972,0,-0.5,-1.83,3.0700000000000003,1.8499999999999996,-0.6099999999999994,3.210000000000008,0.6200000000000045
5,Baylor,12,Vanderbilt,80,63,Baylor,region3,2024,1,6.299999999999997,-1.8999999999999986,3.3000000000000114,8.23,3.59,8.84,2.9800000000000004,7.140000000000001,-8.579999999999998
4,Virginia Tech,13,Marshall,92,49,Virginia Tech,region3,2024,1,-10.099999999999994,-10.099999999999994,-11.699999999999989,0,14.21,-1.5100000000000016,18.88,13.75,-11.739999999999995
6,Syracuse,11,Arizona,74,69,Syracuse,region3,2024,1,4.099999999999994,-0.09999999999999432,1.5,4.25,-5.830000000000002,0.5599999999999987,-2.129999999999999,2.410000000000011,5.320000000000007
3,UConn,14,Jackson State,86,64,UConn,region3,2024,1,8.299999999999997,-0.29999999999999716,-0.29999999999999716,8.58,21.17,20.24,12.65,25.129999999999995,-19.13000000000001
7,Duke,10,Richmond,72,61,Duke,region3,2024,1,-4.8999999999999915,-3.1000000000000014,0.7999999999999972,-1.7699999999999996,15.370000000000001,0.20999999999999908,13.4,-0.5600000000000023,-17.779999999999987
2,Ohio State,15,Maine,80,57,Ohio State,region3,2024,1,15.200000000000003,7,8.800000000000011,8.25,20.740000000000002,20.61,8.1,19.63000000000001,-18.14999999999999
1,USC,8,Kansas,73,55,USC,region3,2024,1,6.700000000000003,-1.7999999999999972,1.5,8.55,1.3200000000000003,7.26,2.5999999999999996,6.509999999999991,-6.969999999999999
5,Baylor,4,Virginia Tech,75,72,Baylor,region3,2024,1,-0.4000000000000057,-1.3000000000000043,5,0.9000000000000004,0.4599999999999991,0.8599999999999994,0.5,-6.829999999999998,-7.859999999999999
6,Syracuse,3,UConn,64,72,UConn,region3,2024,0,-5.700000000000003,8.5,0.29999999999999716,-14.120000000000001,-5.280000000000001,-8.89,-9.08,-11.239999999999995,14.16000000000001
7,Duke,2,Ohio State,75,63,Duke,region3,2024,1,-11.099999999999994,-6.100000000000001,-4.800000000000011,-4.99,0.48999999999999844,-9.190000000000001,4.970000000000001,-8.060000000000002,-2.9399999999999977
1,USC,5,Baylor,74,70,USC,region3,2024,1,0.10000000000000853,2.1000000000000014,-3.5,-1.950000000000001,3.9200000000000017,1.6400000000000006,0.3200000000000003,5.8799999999999955,2.200000000000003
3,UConn,7,Duke,53,45,UConn,region3,2024,1,11.5,-0.6999999999999957,2.3000000000000114,12.14,-0.629999999999999,12.07,-1.9900000000000002,12.969999999999999,-1.3000000000000114
1,USC,3,UConn,73,80,UConn,region3,2024,0,-4.799999999999997,5.299999999999997,-1,-10.030000000000001,1.1600000000000001,-4.300000000000001,-3.1500000000000004,-4.680000000000007,5.3500000000000085
1,Texas,16,Drexel,82,42,Texas,region4,2024,1,22.89999999999999,1.8000000000000043,7.799999999999997,21.1,17.150000000000002,30.62,8.32,31.13000000000001,-21.810000000000002
8,Alabama,9,Florida State,82,74,Alabama,region4,2024,1,-5.400000000000006,-9.299999999999997,-5.200000000000003,3.88,-1.9499999999999993,-6.9,8.83,0.8700000000000045,-2.5700000000000074
5,Utah,12,South Dakota State,68,54,Utah,region4,2024,1,3.8000000000000114,1.7999999999999972,0.6000000000000085,1.9600000000000009,14.99,12.64,2.869999999999999,15.210000000000008,-4.800000000000011
4,Gonzaga,13,UC-Irvine,75,56,Gonzaga,region4,2024,1,17,4.599999999999994,1,12.360000000000003,11.1,21.299999999999997,2.1500000000000004,28.03,-4.509999999999991
6,Tennessee,11,Green Bay,92,63,Tennessee,region4,2024,1,2.3999999999999915,11.600000000000001,7.3999999999999915,-9.16,18.779999999999998,11.740000000000002,-1.4100000000000001,3.8999999999999915,-6.739999999999995
3,NC State,14,Chattanooga,64,45,NC State,region4,2024,1,9.200000000000003,6.200000000000003,7.700000000000003,2.950000000000001,23.06,21.26,6.3500000000000005,15.569999999999993,-19.22
7,Iowa State,10,Maryland,93,86,Iowa State,region4,2024,1,-2.5,-4.200000000000003,-4.1000000000000085,1.6000000000000005,-1.2699999999999996,-2.1899999999999977,2.5300000000000002,2.730000000000004,1.559999999999988
2,Stanford,15,Norfolk State,79,50,Stanford,region4,2024,1,10.5,6.899999999999999,0,3.5599999999999987,27.73,23.19,9.42,29.39,-15.530000000000001
1,Texas,8,Alabama,65,54,Texas,region4,2024,1,7,-4.5,0.20000000000000284,11.480000000000002,3.210000000000001,9.24,5.449999999999999,11.14,-8.89
5,Utah,4,Gonzaga,66,77,Gonzaga,region4,2024,0,-2.5999999999999943,1.7000000000000028,1.4000000000000057,-4.290000000000001,8.82,0.10000000000000142,2.289999999999999,-2.5600000000000023,-4.440000000000012
6,Tennessee,3,NC State,72,79,NC State,region4,2024,0,2.8999999999999915,9,2.3999999999999915,-6.130000000000001,0.2699999999999996,1.6099999999999994,-7.470000000000001,1.019999999999996,9.159999999999997
7,Iowa State,2,Stanford,81,87,Stanford,region4,2024,0,-2.0999999999999943,9.099999999999994,3.3999999999999915,-11.229999999999999,0.2699999999999996,-4.27,-6.6899999999999995,-8.099999999999994,8.239999999999995
1,Texas,4,Gonzaga,69,47,Texas,region4,2024,1,0.09999999999999432,-2.5999999999999943,3.200000000000003,2.75,7.410000000000001,3.1700000000000017,7,0,-12.52000000000001
3,NC State,2,Stanford,77,67,NC State,region4,2024,1,-4.099999999999994,0.7000000000000028,3,-4.759999999999998,1.2699999999999996,-4.359999999999999,0.870000000000001,-9.409999999999997,-2.8499999999999943
1,Texas,3,NC State,66,76,NC State,region4,2024,0,6.699999999999989,-3,-0.20000000000000284,9.71,-3.6499999999999986,4.879999999999999,1.1799999999999997,7.960000000000008,-1.1000000000000085
1,South Carolina,3,NC State,78,59,South Carolina,final four,2024,1,12,-4.100000000000001,2.3999999999999915,16.18,-1.3299999999999983,10.5,4.360000000000001,11.960000000000008,-6.980000000000004
1,Iowa,3,UConn,71,69,Iowa,final four,2024,1,11.299999999999997,14.700000000000003,5.299999999999997,-3.3599999999999994,1.3299999999999983,10.639999999999997,-11.24,6.549999999999997,9.719999999999999
1,South Carolina,1,Iowa,87,75,South Carolina,championship,2024,1,-5.599999999999994,-15.300000000000004,-2.6000000000000085,9.79,-1.5799999999999983,-5.969999999999995,14.190000000000001,-3.039999999999992,-14.069999999999993
1,South Carolina,16,Norfolk State,72,40,South Carolina,region1,2023,1,18.699999999999996,1.0999999999999943,-1.1000000000000085,17.630000000000003,27.4,32.03,15.959999999999997,43.80000000000001,-22.020000000000003
8,South Florida,9,Marquette,67,65,South Florida,region1,2023,1,5.099999999999994,1.7999999999999972,-0.6999999999999886,3.3999999999999995,-3.6400000000000006,3.860000000000001,-4.1,8.280000000000001,8.409999999999997
5,Oklahoma,12,Portland,85,63,Oklahoma,region1,2023,1,14.900000000000006,12.600000000000009,9.5,2.170000000000001,7.01,19.26,-7.57,12.439999999999998,-1.7099999999999937
4,UCLA,13,Sacramento State,67,45,UCLA,region1,2023,1,1.2000000000000028,1.8000000000000043,5.1000000000000085,-0.5899999999999999,18.650000000000002,9.94,8.14,5.839999999999989,-17.679999999999993
6,Creighton,11,Mississippi State,66,81,Mississippi State,region1,2023,0,-0.09999999999999432,2.799999999999997,-4.299999999999997,-2.8999999999999986,3.380000000000001,1.5500000000000007,-1.0700000000000003,9.329999999999998,6.519999999999996
3,Notre Dame,14,Southern Utah,82,56,Notre Dame,region1,2023,1,5.200000000000003,-7.500000000000007,0.5,12.73,12.85,12.9,14.96,18,-19.429999999999993
7,Arizona,10,West Virginia,75,62,Arizona,region1,2023,1,8.099999999999994,3.5999999999999943,0,4.450000000000001,4.110000000000001,9.98,-1.42,11.189999999999998,0.01999999999999602
2,Maryland,15,Holy Cross,93,61,Maryland,region1,2023,1,17.299999999999997,12.800000000000004,9.299999999999997,4.550000000000001,27.16,26.77,5.26,27.049999999999997,-15.170000000000002
1,South Carolina,8,South Florida,76,45,South Carolina,region1,2023,1,10.200000000000003,-8.200000000000003,1.6999999999999886,18.39,7.02,11.65,13.759999999999998,14.310000000000002,-20.740000000000002
5,Oklahoma,4,UCLA,73,82,UCLA,region1,2023,0,14.5,13.700000000000003,9.799999999999997,0.6799999999999997,-3.6800000000000015,12.310000000000002,-15.31,4.280000000000001,10.099999999999994
11,Mississippi State,3,Notre Dame,48,53,Notre Dame,region1,2023,0,-2.8000000000000114,0.10000000000000142,-0.4000000000000057,-2.9400000000000013,-4.1,-4,-3.040000000000001,-5.569999999999993,4.079999999999998
7,Arizona,2,Maryland,64,77,Maryland,region1,2023,0,-5,-3.6000000000000085,-3.0999999999999943,-1.4299999999999997,-3.209999999999999,-5.630000000000001,0.9900000000000002,-5.840000000000003,0.4099999999999966
1,South Carolina,4,UCLA,59,43,South Carolina,region1,2023,1,10.599999999999994,-9.900000000000006,0.3999999999999915,20.52,-1.1700000000000017,9.670000000000002,9.669999999999998,13.190000000000012,-13.420000000000009
3,Notre Dame,2,Maryland,59,76,Maryland,region1,2023,0,-5.199999999999989,-9.800000000000004,-3.5999999999999943,4.57,-3.4299999999999997,-5.630000000000001,6.770000000000001,-4.299999999999997,-5.909999999999997
1,South Carolina,2,Maryland,86,75,South Carolina,region1,2023,1,1.2000000000000028,-16.900000000000006,-5.700000000000003,18.17,-2.41,1.8900000000000006,13.87,8.27000000000001,-14.880000000000003
1,Indiana,16,Tennessee Tech,77,47,Indiana,region2,2023,1,12.200000000000003,-1,3.6999999999999886,13.17,22.89,21.11,16.22,24.159999999999997,-26.340000000000003
8,Oklahoma State,9,Miami (FL),61,62,Miami (FL),region2,2023,0,5.700000000000003,4.600000000000001,1.0999999999999943,1.0899999999999999,-0.6999999999999993,4.41,-4.04,4.920000000000002,4.640000000000001
5,Washington State,12,Florida Gulf Coast,63,74,Florida Gulf Coast,region2,2023,0,-10.400000000000006,4.699999999999996,-1.3000000000000114,-15.069999999999999,17.2,-3.200000000000001,7.279999999999999,-3.3299999999999983,-7.439999999999998
4,Villanova,13,Cleveland State,76,59,Villanova,region2,2023,1,-3.299999999999997,0.7000000000000028,-5.400000000000006,-3.9800000000000004,18.13,5.05,9.1,16.159999999999997,-5.030000000000001
6,Michigan,11,UNLV,71,59,Michigan,region2,2023,1,-3.0999999999999943,0.7999999999999972,1.2999999999999972,-3.8500000000000014,12.899999999999999,0.9000000000000004,7.82,2.0700000000000074,-8.399999999999991
3,LSU,14,Hawaii,73,50,LSU,region2,2023,1,22,-2.1000000000000014,7.300000000000011,24.09,9.629999999999999,24.99,8.74,26.52000000000001,-18.599999999999994
7,NC State,10,Princeton,63,64,Princeton,region2,2023,0,5.599999999999994,9.399999999999999,4.699999999999989,-3.7799999999999994,12.33,12.43,-3.8900000000000006,9.579999999999998,-0.4100000000000108
2,Utah,15,Gardner-Webb,103,77,Utah,region2,2023,1,5.799999999999997,-0.9000000000000057,-0.7999999999999972,6.75,24.68,16.78,14.66,23.5,-18.340000000000003
1,Indiana,9,Miami (FL),68,70,Miami (FL),region2,2023,0,11.300000000000011,-1.5,1.1999999999999886,12.84,0.41000000000000014,9.95,3.299999999999999,13.219999999999999,-5.150000000000006
12,Florida Gulf Coast,4,Villanova,57,76,Villanova,region2,2023,0,6.6000000000000085,-2.1000000000000014,2.8000000000000114,8.7,-13.98,0.120000000000001,-7.35,-3.489999999999995,6.519999999999996
6,Michigan,3,LSU,42,66,LSU,region2,2023,0,-8.799999999999997,5.5,-1.1000000000000085,-14.24,3,-9.169999999999998,-2.08,-7.719999999999999,6.969999999999999
10,Princeton,2,Utah,56,63,Utah,region2,2023,0,-17.599999999999994,-12.799999999999997,-6.799999999999997,-4.8100000000000005,-9.030000000000001,-22.759999999999998,8.920000000000002,-20.209999999999994,-4.009999999999991
9,Miami (FL),4,Villanova,70,65,Miami (FL),region2,2023,1,-1.2000000000000028,4.899999999999999,4.300000000000011,-6.109999999999999,1.7400000000000002,-0.8300000000000001,-3.5299999999999994,-7.219999999999999,1.0900000000000034
3,LSU,2,Utah,66,63,LSU,region2,2023,1,-0.5,-8.100000000000001,-0.7999999999999972,7.52,-2.6000000000000014,-2.4400000000000013,7.36,-2.4299999999999926,-9.039999999999992
9,Miami (FL),3,LSU,42,54,LSU,region2,2023,0,-12.700000000000003,5.700000000000003,-2,-18.36,3.4700000000000006,-11.219999999999999,-3.67,-11.850000000000009,7.920000000000002
1,Virginia Tech,16,Chattanooga,58,33,Virginia Tech,region3,2023,1,13.600000000000009,3,4.400000000000006,10.67,19.25,23.299999999999997,7.67,29.58,-13.400000000000006
8,USC,9,South Dakota State,57,62,South Dakota State,region3,2023,0,-14.099999999999994,-5.5,-4.099999999999994,-8.61,11.420000000000002,-6.589999999999999,9.39,-7.950000000000003,-11.679999999999993
5,Iowa State,12,Toledo,73,80,Toledo,region3,2023,0,2.4000000000000057,0.8999999999999915,2.6000000000000085,1.4900000000000002,15.299999999999999,9.400000000000002,7.4,10.39,-11.769999999999996
4,Tennessee,13,Saint Louis,95,50,Tennessee,region3,2023,1,8,-4.5,-0.7000000000000028,12.48,13.89,13.84,12.52,20.900000000000006,-14.959999999999994
6,UNC,11,St. John's (NY),61,59,UNC,region3,2023,1,3.6000000000000085,0.19999999999999574,7.299999999999997,3.3999999999999995,5.979999999999999,6.63,2.76,-1.6199999999999903,-13.5
3,Ohio State,14,James Madison,80,66,Ohio State,region3,2023,1,10.5,7.6000000000000085,5.900000000000006,2.8499999999999996,19.61,18.25,5.2,18.03,-12.25
7,Baylor,10,Alabama,78,74,Baylor,region3,2023,1,1.7999999999999972,3.1000000000000014,3.6999999999999886,-1.4100000000000001,3.0599999999999987,1.0099999999999998,0.6499999999999986,-3.260000000000005,-5.009999999999991
2,UConn,15,Vermont,95,52,UConn,region3,2023,1,14.600000000000009,4.699999999999996,8,9.919999999999998,27.11,26.979999999999997,10.540000000000001,27.340000000000003,-22.89
1,Virginia Tech,9,South Dakota State,72,60,Virginia Tech,region3,2023,1,-5.8999999999999915,-2.8000000000000043,-3,-3.0999999999999996,12.82,2.74,6.96,8.290000000000006,-5.409999999999997
12,Toledo,4,Tennessee,47,94,Tennessee,region3,2023,0,-4.099999999999994,-2.200000000000003,-3.700000000000003,-1.8200000000000003,-16.33,-12.510000000000002,-5.629999999999999,-11.549999999999997,12.280000000000001
6,UNC,3,Ohio State,69,71,Ohio State,region3,2023,0,-11.199999999999989,-8.600000000000009,-4,-2.49,-0.010000000000001563,-8.259999999999998,5.76,-6.890000000000001,-4.760000000000005
7,Baylor,2,UConn,58,77,UConn,region3,2023,0,-4.1000000000000085,4.700000000000003,1.0999999999999943,-8.839999999999998,-2.1800000000000015,-6.659999999999998,-4.360000000000001,-10.350000000000009,5.049999999999997
1,Virginia Tech,4,Tennessee,73,64,Virginia Tech,region3,2023,1,-4.699999999999989,-8.100000000000009,-4.799999999999997,3.5299999999999994,-3.0700000000000003,-4.600000000000001,5.0600000000000005,2.200000000000003,0.14000000000000057
3,Ohio State,2,UConn,73,61,Ohio State,region3,2023,1,4.199999999999989,9.600000000000009,4.700000000000003,-5.469999999999999,-1.6600000000000001,0.8399999999999999,-7.970000000000001,-3.75,7.689999999999998
1,Virginia Tech,3,Ohio State,84,74,Virginia Tech,region3,2023,1,-7.699999999999989,-10.600000000000009,-7.700000000000003,3.0600000000000005,-0.8500000000000014,-5.309999999999999,7.5,3.9399999999999977,-1.5600000000000023
1,Stanford,16,Sacred Heart,92,49,Stanford,region4,2023,1,13.799999999999997,-1.0999999999999943,-2.5,14.91,28.939999999999998,26.57,18.36,40.14,-22.36
8,Ole Miss,9,Gonzaga,71,48,Ole Miss,region4,2023,1,-3,-3.1999999999999957,2.5,0.17999999999999972,6.530000000000001,-0.4499999999999993,7.160000000000001,-4.579999999999998,-13.480000000000004
5,Louisville,12,Drake,83,81,Louisville,region4,2023,1,-5.900000000000006,-1.7999999999999972,-3.5,-4.08,12.95,0.17999999999999972,8.71,7.840000000000003,-4.88000000000001
4,Texas,13,East Carolina,79,40,Texas,region4,2023,1,10.300000000000004,0.6999999999999957,-0.29999999999999716,9.48,12.17,14.35,7.289999999999999,22.549999999999997,-7.269999999999996
6,Colorado,11,Middle Tennessee,82,60,Colorado,region4,2023,1,-4.299999999999997,1.8999999999999986,0.7000000000000028,-6.15,11.76,2.5700000000000003,3.0500000000000007,1.3199999999999932,-6.069999999999993
3,Duke,14,Iona,89,49,Duke,region4,2023,1,0.6000000000000014,-4.5,0.09999999999999432,5.0600000000000005,25.689999999999998,11.309999999999999,19.439999999999998,14.22999999999999,-27.929999999999993
7,Florida State,10,Georgia,54,66,Georgia,region4,2023,0,12.200000000000003,8.200000000000003,6.799999999999997,4.039999999999999,-1.2100000000000009,13.68,-10.85,6.859999999999999,5.349999999999994
2,Iowa,15,Southeastern Louisiana,95,43,Iowa,region4,2023,1,25.199999999999996,16,8.5,9.24,24.57,36.99,-0.10999999999999943,38.81999999999999,-9.299999999999997
1,Stanford,8,Ole Miss,49,54,Ole Miss,region4,2023,0,7.5,1.5,-0.9000000000000057,6,4.029999999999999,9.620000000000001,0.41999999999999993,14.419999999999987,0.3199999999999932
5,Louisville,4,Texas,73,51,Louisville,region4,2023,1,0.3999999999999915,6.800000000000004,0.09999999999999432,-6.369999999999999,1.7200000000000006,0.7200000000000006,-5.35,1.1500000000000057,6.909999999999997
6,Colorado,3,Duke,61,53,Colorado,region4,2023,1,5.600000000000001,8.299999999999997,0.8000000000000114,-2.6999999999999993,-0.7300000000000004,4.960000000000001,-8.379999999999999,5.049999999999997,9.14
10,Georgia,2,Iowa,66,74,Iowa,region4,2023,0,-20.200000000000003,-13.099999999999994,-5.900000000000006,-7.18,-3.84,-21.48,10.469999999999999,-20.75,-7.560000000000002
8,Ole Miss,5,Louisville,62,72,Louisville,region4,2023,0,-4.700000000000003,-7.5,-1.7999999999999972,2.8599999999999994,-3.9399999999999995,-5.9,4.8100000000000005,-7.329999999999998,-6.319999999999993
6,Colorado,2,Iowa,77,87,Iowa,region4,2023,0,-18.099999999999994,-12.5,-7.299999999999997,-5.619999999999999,-3.24,-17.950000000000003,9.11,-15.900000000000006,-6.409999999999997
5,Louisville,2,Iowa,83,97,Iowa,region4,2023,0,-14,-7.599999999999994,-4.900000000000006,-6.449999999999999,-1.8499999999999996,-14.200000000000001,5.92,-11.959999999999994,-2.2900000000000063
1,South Carolina,2,Iowa,73,77,Iowa,final four,2023,0,-7,-20,-6.6000000000000085,13.07,-2.0500000000000007,-6.73,17.759999999999998,-0.789999999999992,-18.190000000000005
3,LSU,1,Virginia Tech,79,72,LSU,final four,2023,1,9.899999999999991,0.10000000000000142,4.400000000000006,9.69,-3.67,7.469999999999999,-1.4299999999999997,1.5600000000000023,-4.549999999999997
2,Iowa,3,LSU,85,102,LSU,championship,2023,0,5,13.899999999999999,3.299999999999997,-8.86,6.970000000000001,6.770000000000003,-8.68,5.959999999999994,8.969999999999999
1,NC State,16,Longwood,96,68,NC State,region1,2022,1,5.799999999999997,-9.699999999999996,-5.700000000000003,15.479999999999999,24.48,17.43,22.53,31.259999999999998,-23.17
8,Washington State,9,Kansas State,40,50,Kansas State,region1,2022,0,-5.999999999999993,-0.6000000000000014,-3.799999999999997,-5.38,0.5400000000000009,-5.11,0.2599999999999998,-3.8799999999999955,2.75
5,Notre Dame,12,UMass,89,78,Notre Dame,region1,2022,1,2.5999999999999943,1.6999999999999957,4,0.9100000000000001,11.16,5.059999999999999,7.02,3.4399999999999977,-12.170000000000002
4,Oklahoma,13,IU Indianapolis,78,72,Oklahoma,region1,2022,1,12.099999999999994,20.500000000000007,14.900000000000006,-8.29,18.310000000000002,20.02,-10.01,6.609999999999999,-4.880000000000003
6,Kentucky,11,Princeton,62,69,Princeton,region1,2022,0,3.9000000000000057,14.099999999999994,3.8999999999999915,-10.309999999999999,11.74,8.690000000000001,-7.2700000000000005,6.200000000000003,4.549999999999997
3,Indiana,14,Charlotte,85,51,Indiana,region1,2022,1,8.099999999999994,2.799999999999997,2.700000000000003,5.300000000000001,12.23,12.74,4.78,16.71,-7.219999999999999
7,UCF,10,Florida,69,52,UCF,region1,2022,1,-7.5,-17,-9.199999999999989,9.48,-2.59,-9.280000000000001,16.159999999999997,0.35999999999999943,-10.930000000000003
2,UConn,15,Mercer,83,38,UConn,region1,2022,1,9.399999999999991,-2,-0.5999999999999943,11.329999999999998,19.71,17.83,13.21,25.819999999999993,-15.780000000000001
1,NC State,9,Kansas State,89,57,NC State,region1,2022,1,11.200000000000003,-2.200000000000003,-1.2999999999999972,13.379999999999999,2.1800000000000015,13.259999999999998,2.289999999999999,20.129999999999995,-2.469999999999999
5,Notre Dame,4,Oklahoma,108,64,Notre Dame,region1,2022,1,-8.299999999999997,-13.600000000000009,-8.900000000000006,5.26,-1.1799999999999997,-9.36,13.45,1.1999999999999886,-5.039999999999999
11,Princeton,3,Indiana,55,56,Indiana,region1,2022,0,-3,-10.299999999999997,-2,7.279999999999998,-12.84,-7.13,1.58,-5.920000000000002,0.8200000000000003
7,UCF,2,UConn,47,52,UConn,region1,2022,0,-13.299999999999997,-7.100000000000001,-3.799999999999997,-6.129999999999999,-4.66,-15.05,4.259999999999998,-15.309999999999988,-2.2300000000000004
1,NC State,5,Notre Dame,66,63,NC State,region1,2022,1,3,-4.899999999999999,-4,7.829999999999998,2.2300000000000004,5.539999999999999,4.51,11.64,-3.8599999999999994
3,Indiana,2,UConn,58,75,UConn,region1,2022,0,-2.5,6.899999999999999,1.5,-9.309999999999999,0.7999999999999989,-3.42,-5.1,-6.349999999999994,5.82
1,NC State,2,UConn,87,91,UConn,region1,2022,0,3.5,3.5,0.29999999999999716,-0.030000000000001137,2.4000000000000004,5.409999999999998,-3.040000000000001,6.530000000000001,3.1099999999999994
1,South Carolina,16,Howard,79,21,South Carolina,region2,2022,1,7.1000000000000085,-10.199999999999996,-3.4000000000000057,17.38,31.25,20.48,29.619999999999997,34.739999999999995,-33.56
8,Miami (FL),9,South Florida,78,66,Miami (FL),region2,2022,1,0.10000000000000142,3.8999999999999986,3.9000000000000057,-3.8600000000000003,5.4,1.29,0.2400000000000002,-2.6899999999999977,-4.109999999999999
5,UNC,12,Stephen F. Austin,79,66,UNC,region2,2022,1,-1.7000000000000028,0.19999999999999574,2.299999999999997,-1.8399999999999999,15.98,8.850000000000001,8.899999999999999,16.500000000000007,-8.440000000000001
