team1,seed1,team2,seed2,PPG_diff,PPG_Allowed_diff,Pace_diff,MOV_diff,SOS_diff,OSRS_diff,DSRS_diff,Adj_ORtg_diff,Adj_DRtg_diff
First Four,16,Duke,2,-12.800000000000004,-6.400000000000006,-7.3999999999999915,-14.26,-35.95,-22.29,-24.14,-21.42,-3.3399999999999963
First Four,16,Lehigh,15,-8.600000000000001,-5.600000000000001,-9.700000000000003,-10.799999999999999,-9.54,-9.219999999999999,-5.890000000000001,-4.890000000000001,-28.29
First Four,16,USC,1,-20.4,-8,-8.700000000000003,-20.14,-34.39,-29.96,-20.79,-25.5,-2.579999999999991
First Four,16,UNC Greensboro,16,-3.8999999999999986,0,-4.099999999999994,-11.76,-9.559999999999999,-0.7400000000000002,-10.76,0,-27.57
First Four,16,California,8,-12.600000000000001,-12.799999999999997,-5.700000000000003,-7.680000000000001,-30.979999999999997,-20.41,-14.47,-18.17,-15.999999999999993
First Four,16,Mississippi State,9,-14.899999999999999,-11.900000000000006,-10,-10.809999999999999,-28.75,-21.97,-13.81,-18.739999999999995,-15.190000000000005
First Four,16,Kansas State,5,-18.199999999999996,-6.700000000000003,-9.5,-19.26,-29.169999999999998,-26.6,-18.05,-26.86,-10.169999999999995
First Four,16,Fairfield,12,-11.800000000000004,-2.200000000000003,-8.5,-17.37,-10.5,-11.94,-11.24,-10.5,-22.119999999999997
First Four,16,Kentucky,4,-14.600000000000001,-10.5,-11.799999999999997,-11.91,-33.26,-22.71,-18.689999999999998,-21.049999999999997,-10.619999999999997
First Four,16,Liberty,13,-10.800000000000004,-7.900000000000006,-6.099999999999994,-10.78,-17.57,-12.07,-8.96,-10.75,-25.669999999999995
First Four,16,Iowa,6,-13.199999999999996,-13.299999999999997,-15,-7.69,-35.25,-21.7,-17.46,-20.099999999999994,-11.57
First Four,16,Murray State,11,-26.699999999999996,-20.299999999999997,-17,-14.219999999999999,-17.52,-27.96,0,-20.22,-28.419999999999995
First Four,16,Oklahoma,3,-24.1,-17.200000000000003,-15.599999999999994,-14.72,-33.989999999999995,-33.269999999999996,-11.66,-22.599999999999994,-9.029999999999994
First Four,16,Florida Gulf Coast,14,-10.999999999999993,-1.4000000000000057,-6.8999999999999915,-17.5,-10.979999999999999,-8.93,-13.83,-9.5,-21.32999999999999
First Four,16,Oklahoma State,7,-15.600000000000001,-8.200000000000003,-9.399999999999991,-15.269999999999998,-26.07,-21.81,-15.75,-18.17,-12.399999999999999
First Four,16,South Dakota State,10,-15.199999999999996,-9.600000000000001,-7.3999999999999915,-13.5,-19.95,-16.61,-11.89,-17.909999999999997,-22.749999999999993
First Four,16,UConn,2,-19.699999999999996,-0.10000000000000142,-9.700000000000003,-27.5,-30.869999999999997,-30,-24.590000000000003,-34.92999999999999,-2.789999999999999
First Four,16,Arkansas State,15,-12.199999999999996,-14.700000000000003,-6.5,-5.34,-12.719999999999999,-11.96,-1.7800000000000002,-1.1599999999999966,-27.839999999999996
First Four,16,Texas,1,-17.800000000000004,-4.100000000000001,-9.799999999999997,-21.560000000000002,-35.769999999999996,-27.990000000000002,-25.560000000000002,-29.299999999999997,-2.039999999999999
First Four,16,First Four,16,0,0,0,0,0,0,0,0,0
First Four,16,Illinois,8,-10.100000000000001,-9.900000000000006,-9.099999999999994,-8.03,-30.759999999999998,-18.22,-16.79,-19.909999999999997,-15.82
First Four,16,Creighton,9,-10.999999999999993,-11.700000000000003,-6.200000000000003,-7.12,-30.27,-20.64,-12.969999999999999,-23.14,-20.559999999999995
First Four,16,Tennessee,5,-26.1,-18.60000000000001,-12.399999999999991,-15.299999999999999,-33.519999999999996,-34.29,-10.76,-26.58,-13.050000000000004
First Four,16,South Florida,12,-4.899999999999999,-8.700000000000003,-5.099999999999994,-4.08,-23.66,-10.64,-13.31,-10.379999999999995,-22.119999999999997
First Four,16,Ohio State,4,-17.800000000000004,-11.700000000000003,-12.200000000000003,-13.879999999999999,-32.16,-25.43,-16.509999999999998,-20.25,-9.589999999999996
First Four,16,Montana State,13,-11.399999999999999,-3.700000000000003,-5.799999999999997,-15.56,-14.509999999999998,-11.8,-12.33,-7.579999999999998,-19.07
First Four,16,Michigan,6,-16.999999999999993,-13.900000000000006,-7.700000000000003,-10.94,-33.16,-24.96,-15.36,-21.769999999999996,-12.96
First Four,16,First Four,16,0,0,0,0,0,0,0,0,0
First Four,16,Notre Dame,3,-23.6,-10.300000000000004,-12.700000000000003,-21.11,-34.05,-32.86,-18.52,-26.459999999999994,-3.770000000000003
First Four,16,Stephen F. Austin,14,-16.800000000000004,-9.700000000000003,-13.299999999999997,-14.85,-11.459999999999999,-16.76,-2.3000000000000003,-9.449999999999989,-28.160000000000004
First Four,16,Louisville,7,-11.100000000000001,-15.5,-9.899999999999991,-3.4300000000000006,-34.83,-20.07,-14.41,-19.039999999999992,-17.07999999999999
First Four,16,Nebraska,10,-14.899999999999999,-16.60000000000001,-8.799999999999997,-6.19,-31.72,-23.59,-10.530000000000001,-23.189999999999998,-21.21999999999999
First Four,16,TCU,2,-16.499999999999993,-5.5,-6.200000000000003,-18.82,-30.009999999999998,-24.67,-20.380000000000003,-31.099999999999994,-12.889999999999993
First Four,16,FDU,15,-6.399999999999999,-2.9000000000000057,-3.799999999999997,-11.37,0,0,-6.42,-0.7299999999999898,-34.690000000000005
Richmond,8,Georgia Tech,9,-4.800000000000011,-7.299999999999997,-2.6000000000000085,2.5299999999999994,-9.26,-7.400000000000002,0.6699999999999999,-2.5999999999999943,4.019999999999996
Richmond,8,Ole Miss,5,-3.6000000000000085,-1.2000000000000028,-2,-2.379999999999999,-10.17,-5.8100000000000005,-6.719999999999999,-2.569999999999993,12.5
Richmond,8,Ball State,12,-0.6000000000000085,-2.799999999999997,-3,2.1500000000000004,3.6,3.3,4.4,12.210000000000008,-0.4900000000000091
Richmond,8,Baylor,4,-5.900000000000006,-3,-5.6000000000000085,-2.879999999999999,-8.57,-8.75,-2.6899999999999995,-1.75,11.649999999999991
Richmond,8,Grand Canyon,13,-5.1000000000000085,0.29999999999999716,0,-5.379999999999999,9.61,2.17,4.63,8.510000000000005,-2.1000000000000085
Richmond,8,Florida State,6,-15.100000000000009,-14.200000000000003,-8.200000000000003,-0.9400000000000013,-8.54,-17.12,7.65,-5.030000000000001,3.4599999999999937
Richmond,8,George Mason,11,-1.6000000000000085,0.29999999999999716,-2.1000000000000085,-1.9100000000000001,3.56,0.019999999999999574,2.87,4.910000000000011,-0.07000000000000739
Richmond,8,LSU,3,-12.400000000000006,-8.700000000000003,-9.600000000000009,-3.6999999999999993,-11.61,-15.18,-0.11999999999999922,-4.699999999999989,11.11999999999999
Richmond,8,San Diego State,14,2.6999999999999886,-3.3999999999999986,-1.7999999999999972,6.09,3.6300000000000003,6.25,6.01,13.850000000000009,-4.1200000000000045
Richmond,8,Michigan State,7,-7.400000000000006,-7,-5.700000000000003,-0.4399999999999995,-10.59,-9.98,-1.0399999999999991,-0.6899999999999977,10.629999999999995
Richmond,8,Harvard,10,2.6999999999999886,4.5,-0.7000000000000028,-1.870000000000001,3.6700000000000004,3.3099999999999996,-1.5,7.829999999999998,5.579999999999998
Richmond,8,NC State,2,-4.700000000000003,-8.400000000000006,-3.4000000000000057,3.6799999999999997,-14.44,-10.490000000000002,-0.25,-3.799999999999997,8.030000000000001
Richmond,8,Vermont,15,10.999999999999993,4.799999999999997,6.599999999999994,6.18,8.96,12.54,1.8399999999999999,13.25,-5.719999999999999
Richmond,8,South Carolina,1,-8.400000000000006,-0.7999999999999972,-5.799999999999997,-7.640000000000001,-18.740000000000002,-15.059999999999999,-11.309999999999999,-12.149999999999991,20.779999999999994
Richmond,8,Tennessee Tech,16,0.09999999999999432,-5.100000000000001,-2.5,5.15,11.530000000000001,6.859999999999999,10.940000000000001,15.870000000000005,-9.730000000000004
Richmond,8,Utah,8,-4.6000000000000085,-6.100000000000001,-1.4000000000000057,1.4900000000000002,-9.26,-7.309999999999999,-0.4499999999999993,-2.559999999999988,5.890000000000001
Richmond,8,Indiana,9,1.7999999999999972,-7.099999999999994,-3.1000000000000085,8.86,-12.950000000000001,-2.3900000000000006,-1.6999999999999993,2.240000000000009,5.6499999999999915
Richmond,8,Alabama,5,-6.300000000000011,-5.700000000000003,-3,-0.5600000000000005,-10.43,-8.3,-2.6799999999999997,-2.6899999999999977,9.149999999999991
Richmond,8,Green Bay,12,3.6999999999999886,1.2000000000000028,1.5999999999999943,2.4700000000000006,7.03,8.82,1.96,9.310000000000002,-4.689999999999998
Richmond,8,Maryland,4,-7.800000000000011,-12.299999999999997,-7.900000000000006,4.459999999999999,-11.58,-11.93,4.82,-5.059999999999988,1.8699999999999903
Richmond,8,Norfolk State,13,-2.3000000000000114,1.1000000000000014,-0.4000000000000057,-3.4400000000000013,11.97,4.819999999999999,5.84,14.829999999999998,-1.8800000000000097
Richmond,8,West Virginia,6,-3.8000000000000114,1.5,-4.700000000000003,-5.300000000000001,-8.6,-6.859999999999999,-7.030000000000001,-1.6499999999999915,15
Richmond,8,First Four,16,10.999999999999993,5.200000000000003,6.599999999999994,13.62,20.869999999999997,15.82,14.9,19.89,20.779999999999994
Richmond,8,UNC,3,1.1999999999999886,-1.1000000000000014,-2.1000000000000085,2.33,-11.32,-1.9700000000000006,-7.009999999999998,2.9000000000000057,12.939999999999998
Richmond,8,Oregon State,14,9.299999999999997,-4.299999999999997,0.5999999999999943,13.62,0.5700000000000003,11.16,3.8500000000000005,18.25,-3.760000000000005
Richmond,8,Vanderbilt,7,-11.5,-11.799999999999997,-2.299999999999997,0.3100000000000005,-10.93,-14.830000000000002,4.220000000000001,-7.199999999999989,3.4299999999999926
Richmond,8,Oregon,10,3.8999999999999915,-5.899999999999999,0,9.76,-13.33,-0.5199999999999996,-3.049999999999999,5.27000000000001,7.959999999999994
Richmond,8,Duke,2,-1.8000000000000114,-1.2000000000000028,-0.7999999999999972,-0.6400000000000006,-15.08,-6.470000000000001,-9.239999999999998,-1.5300000000000011,17.439999999999998
Richmond,8,Lehigh,15,2.3999999999999915,-0.3999999999999986,-3.1000000000000085,2.8200000000000003,11.33,6.6,9.01,15,-7.510000000000005
Richmond,8,USC,1,-9.400000000000006,-2.799999999999997,-2.1000000000000085,-6.52,-13.520000000000001,-14.14,-5.890000000000001,-5.609999999999999,18.200000000000003
Richmond,8,UNC Greensboro,16,7.099999999999994,5.200000000000003,2.5,1.8599999999999994,11.31,15.079999999999998,4.140000000000001,19.89,-6.790000000000006
Richmond,8,California,8,-1.6000000000000085,-7.599999999999994,0.8999999999999915,5.9399999999999995,-10.11,-4.59,0.4299999999999997,1.7199999999999989,4.780000000000001
Richmond,8,Mississippi State,9,-3.9000000000000057,-6.700000000000003,-3.4000000000000057,2.8100000000000005,-7.879999999999999,-6.15,1.0899999999999999,1.1500000000000057,5.589999999999989
Richmond,8,Kansas State,5,-7.200000000000003,-1.5,-2.9000000000000057,-5.640000000000001,-8.299999999999999,-10.780000000000001,-3.1500000000000004,-6.969999999999999,10.61
Richmond,8,Fairfield,12,-0.8000000000000114,3,-1.9000000000000057,-3.75,10.370000000000001,3.88,3.66,9.39,-1.3400000000000034
Richmond,8,Kentucky,4,-3.6000000000000085,-5.299999999999997,-5.200000000000003,1.709999999999999,-12.389999999999999,-6.890000000000001,-3.789999999999999,-1.1599999999999966,10.159999999999997
Richmond,8,Liberty,13,0.19999999999998863,-2.700000000000003,0.5,2.84,3.3000000000000003,3.75,5.94,9.14,-4.890000000000001
Richmond,8,Iowa,6,-2.200000000000003,-8.099999999999994,-8.400000000000006,5.93,-14.38,-5.880000000000001,-2.5600000000000005,-0.20999999999999375,9.209999999999994
Richmond,8,Murray State,11,-15.700000000000003,-15.099999999999994,-10.400000000000006,-0.5999999999999996,3.35,-12.14,14.9,-0.3299999999999983,-7.640000000000001
Richmond,8,Oklahoma,3,-13.100000000000009,-12,-9,-1.1000000000000014,-13.12,-17.45,3.24,-2.7099999999999937,11.75
Richmond,8,Florida Gulf Coast,14,0,3.799999999999997,-0.29999999999999716,-3.879999999999999,9.89,6.89,1.0700000000000003,10.39,-0.5499999999999972
Richmond,8,Oklahoma State,7,-4.6000000000000085,-3,-2.799999999999997,-1.6499999999999986,-5.199999999999999,-5.99,-0.8499999999999996,1.7199999999999989,8.379999999999995
Richmond,8,South Dakota State,10,-4.200000000000003,-4.399999999999999,-0.7999999999999972,0.11999999999999922,0.9200000000000004,-0.7900000000000009,3.0100000000000007,1.980000000000004,-1.9699999999999989
Richmond,8,UConn,2,-8.700000000000003,5.100000000000001,-3.1000000000000085,-13.879999999999999,-10,-14.18,-9.690000000000001,-15.039999999999992,17.989999999999995
Richmond,8,Arkansas State,15,-1.2000000000000028,-9.5,0.09999999999999432,8.280000000000001,8.15,3.8599999999999994,13.120000000000001,18.730000000000004,-7.060000000000002
Richmond,8,Texas,1,-6.800000000000011,1.1000000000000014,-3.200000000000003,-7.940000000000001,-14.9,-12.170000000000002,-10.66,-9.409999999999997,18.739999999999995
Richmond,8,First Four,16,10.999999999999993,5.200000000000003,6.599999999999994,13.62,20.869999999999997,15.82,14.9,19.89,20.779999999999994
Richmond,8,Illinois,8,0.8999999999999915,-4.700000000000003,-2.5,5.59,-9.89,-2.4000000000000004,-1.8900000000000006,-0.01999999999999602,4.959999999999994
Richmond,8,Creighton,9,0,-6.5,0.3999999999999915,6.5,-9.4,-4.82,1.9300000000000006,-3.25,0.21999999999999886
Richmond,8,Tennessee,5,-15.100000000000009,-13.400000000000006,-5.799999999999997,-1.6799999999999997,-12.65,-18.47,4.140000000000001,-6.689999999999998,7.72999999999999
